Table 1: Border Crossing/Entry Query Results at Port Level (Monthly)
Port Name, Year, Month, Trucks, Loaded Truck Containers, Empty Truck Containers, Trains, Loaded Rail Containers, Empty Rail Containers, Train Passengers, Buses, Bus Passengers, Personal Vehicles, Personal Vehicle Passengers, Pedestrians, 
ND: Neche                                                   , 2014, 03 - MAR, 982, 815, 171, 0, 0, 0, 0, 0, 0, 3885, 5946, 0, 
ND: Neche                                                   , 2014, 04 - APR, 937, 711, 235, 0, 0, 0, 0, 0, 0, 4242, 6520, 0, 
ND: Neche                                                   , 2014, 05 - MAY, 1069, 867, 233, 0, 0, 0, 0, 0, 0, 4609, 6904, 0, 
ND: Neche                                                   , 2014, 06 - JUN, 991, 682, 216, 0, 0, 0, 0, 0, 0, 4801, 7495, 0, 
ND: Neche                                                   , 2014, 07 - JUL, 679, 501, 179, 0, 0, 0, 0, 0, 0, 5154, 8850, 0, 
ND: Neche                                                   , 2014, 08 - AUG, 519, 378, 127, 0, 0, 0, 0, 0, 0, 5251, 9220, 0, 
ND: Neche                                                   , 2014, 09 - SEP, 642, 378, 263, 0, 0, 0, 0, 0, 0, 4030, 5892, 0, 
ND: Neche                                                   , 2014, 10 - OCT, 729, 451, 275, 0, 0, 0, 0, 0, 0, 4123, 6088, 0, 
ND: Neche                                                   , 2014, 11 - NOV, 735, 363, 372, 0, 0, 0, 0, 0, 0, 3830, 6211, 0, 
ND: Neche                                                   , 2014, 12 - DEC, 811, 539, 227, 0, 0, 0, 0, 0, 0, 4190, 6382, 0, 
ND: Neche                                                   , 2015, 01 - JAN, 823, 498, 271, 0, 0, 0, 0, 0, 0, 2995, 4477, 0, 
ND: Neche                                                   , 2015, 02 - FEB, 584, 400, 188, 0, 0, 0, 0, 0, 0, 2508, 3999, 0, 
ND: Neche                                                   , 2015, 03 - MAR, 764, 551, 206, 0, 0, 0, 0, 0, 0, 3087, 4926, 0, 
ND: Neche                                                   , 2015, 04 - APR, 915, 724, 174, 0, 0, 0, 0, 0, 0, 2959, 4682, 0, 
ND: Neche                                                   , 2015, 05 - MAY, 516, 349, 164, 0, 0, 0, 0, 0, 0, 3376, 5570, 0, 
ND: Neche                                                   , 2015, 06 - JUN, 598, 344, 225, 0, 0, 0, 0, 0, 0, 3830, 6705, 0, 
ND: Neche                                                   , 2015, 07 - JUL, 830, 373, 444, 0, 0, 0, 0, 0, 0, 4134, 7640, 0, 
ND: Neche                                                   , 2015, 08 - AUG, 589, 306, 390, 0, 0, 0, 0, 0, 0, 3677, 6344, 0, 
ND: Neche                                                   , 2015, 09 - SEP, 1063, 317, 746, 0, 0, 0, 0, 0, 0, 2955, 5019, 0, 
ND: Neche                                                   , 2015, 10 - OCT, 611, 351, 255, 0, 0, 0, 0, 0, 0, 2955, 4736, 0, 
ND: Neche                                                   , 2015, 11 - NOV, 650, 296, 348, 0, 0, 0, 0, 2, 87, 2831, 4277, 0, 
ND: Neche                                                   , 2015, 12 - DEC, 1098, 529, 567, 0, 0, 0, 0, 0, 0, 2743, 5035, 0, 
ND: Neche                                                   , 2016, 01 - JAN, 657, 459, 201, 0, 0, 0, 0, 0, 0, 2215, 3657, 0, 
ND: Neche                                                   , 2016, 02 - FEB, 755, 421, 335, 0, 0, 0, 0, 0, 0, 1971, 3038, 0, 
ND: Neche                                                   , 2016, 03 - MAR, 902, 385, 516, 0, 0, 0, 0, 0, 0, 2388, 4010, 0, 
ND: Neche                                                   , 2016, 04 - APR, 788, 382, 384, 0, 0, 0, 0, 0, 0, 2534, 3801, 0, 
ND: Neche                                                   , 2016, 05 - MAY, 707, 361, 339, 0, 0, 0, 0, 0, 0, 2915, 5064, 0, 
ND: Neche                                                   , 2016, 06 - JUN, 651, 394, 257, 0, 0, 0, 0, 0, 0, 3454, 6004, 0, 
ND: Neche                                                   , 2016, 07 - JUL, 598, 236, 379, 0, 0, 0, 0, 0, 0, 3638, 6759, 0, 
ND: Neche                                                   , 2016, 08 - AUG, 831, 502, 328, 0, 0, 0, 0, 1, 13, 3363, 5897, 0, 
ND: Neche                                                   , 2016, 09 - SEP, 894, 545, 397, 0, 0, 0, 0, 0, 0, 2937, 5226, 0, 
ND: Neche                                                   , 2016, 10 - OCT, 895, 561, 329, 0, 0, 0, 0, 1, 14, 2269, 4254, 0, 
ND: Neche                                                   , 2016, 11 - NOV, 750, 513, 237, 0, 0, 0, 0, 0, 0, 2423, 4406, 0, 
ND: Neche                                                   , 2016, 12 - DEC, 790, 475, 312, 0, 0, 0, 0, 0, 0, 2763, 4394, 0, 
ND: Noonan                                                  , 2008, 01 - JAN, 113, 6, 107, 0, 0, 0, 0, 0, 0, 2383, 4385, 0, 
ND: Noonan                                                  , 2008, 02 - FEB, 283, 152, 130, 0, 0, 0, 0, 0, 0, 2299, 4048, 0, 
ND: Noonan                                                  , 2008, 03 - MAR, 226, 85, 142, 0, 0, 0, 0, 0, 0, 2657, 4979, 0, 
ND: Noonan                                                  , 2008, 04 - APR, 436, 218, 197, 0, 0, 0, 0, 2, 57, 3077, 5189, 0, 
ND: Noonan                                                  , 2008, 05 - MAY, 267, 59, 215, 0, 0, 0, 0, 3, 132, 3549, 6096, 0, 
ND: Noonan                                                  , 2008, 06 - JUN, 241, 25, 216, 0, 0, 0, 0, 0, 0, 3751, 6237, 0, 
ND: Noonan                                                  , 2008, 07 - JUL, 206, 7, 194, 0, 0, 0, 0, 0, 0, 4465, 8054, 2, 
ND: Noonan                                                  , 2008, 08 - AUG, 210, 0, 222, 0, 0, 0, 0, 0, 0, 4292, 7973, 0, 
ND: Noonan                                                  , 2008, 09 - SEP, 329, 22, 308, 0, 0, 0, 0, 0, 0, 3329, 5369, 0, 
ND: Noonan                                                  , 2008, 10 - OCT, 412, 1, 411, 0, 0, 0, 0, 0, 0, 2994, 4857, 0, 
ND: Noonan                                                  , 2008, 11 - NOV, 509, 3, 506, 0, 0, 0, 0, 0, 0, 2526, 4229, 0, 
ND: Noonan                                                  , 2008, 12 - DEC, 320, 9, 311, 0, 0, 0, 0, 0, 0, 2403, 4048, 0, 
ND: Noonan                                                  , 2009, 01 - JAN, 438, 2, 436, 0, 0, 0, 0, 0, 0, 1948, 3101, 0, 
ND: Noonan                                                  , 2009, 02 - FEB, 380, 37, 313, 0, 0, 0, 0, 0, 0, 1907, 3419, 0, 
ND: Noonan                                                  , 2009, 03 - MAR, 237, 34, 205, 0, 0, 0, 0, 0, 0, 2195, 3737, 0, 
ND: Noonan                                                  , 2009, 04 - APR, 271, 3, 271, 0, 0, 0, 0, 0, 0, 2599, 4244, 0, 
ND: Noonan                                                  , 2009, 05 - MAY, 301, 0, 300, 0, 0, 0, 0, 5, 132, 3072, 5000, 0, 
ND: Noonan                                                  , 2009, 06 - JUN, 510, 0, 500, 0, 0, 0, 0, 0, 0, 2835, 4101, 2, 
ND: Noonan                                                  , 2009, 07 - JUL, 565, 0, 565, 0, 0, 0, 0, 1, 15, 3624, 5996, 1, 
ND: Noonan                                                  , 2009, 08 - AUG, 515, 0, 515, 0, 0, 0, 0, 1, 13, 3357, 5258, 0, 
ND: Noonan                                                  , 2009, 09 - SEP, 644, 1, 643, 0, 0, 0, 0, 0, 0, 2911, 4337, 0, 
ND: Noonan                                                  , 2009, 10 - OCT, 689, 0, 687, 0, 0, 0, 0, 0, 0, 2622, 4015, 1, 
ND: Noonan                                                  , 2009, 11 - NOV, 678, 0, 685, 0, 0, 0, 0, 0, 0, 2412, 3693, 0, 
ND: Noonan                                                  , 2009, 12 - DEC, 491, 0, 472, 0, 0, 0, 0, 0, 0, 2590, 4252, 0, 
ND: Noonan                                                  , 2010, 01 - JAN, 198, 0, 198, 0, 0, 0, 0, 0, 0, 2117, 3678, 0, 
ND: Noonan                                                  , 2010, 02 - FEB, 192, 0, 169, 0, 0, 0, 0, 0, 0, 2075, 3688, 0, 
ND: Noonan                                                  , 2010, 03 - MAR, 384, 0, 384, 0, 0, 0, 0, 0, 0, 2564, 4309, 0, 
ND: Noonan                                                  , 2010, 04 - APR, 611, 0, 592, 0, 0, 0, 0, 0, 0, 2905, 4835, 1, 
ND: Noonan                                                  , 2010, 05 - MAY, 760, 0, 759, 0, 0, 0, 0, 3, 123, 3034, 4881, 0, 
ND: Noonan                                                  , 2010, 06 - JUN, 449, 0, 434, 0, 0, 0, 0, 0, 0, 3338, 5511, 2, 
ND: Noonan                                                  , 2010, 07 - JUL, 572, 0, 582, 0, 0, 0, 0, 0, 0, 4222, 7325, 0, 
ND: Noonan                                                  , 2010, 08 - AUG, 563, 0, 554, 0, 0, 0, 0, 0, 0, 3581, 5968, 0, 
ND: Noonan                                                  , 2010, 09 - SEP, 424, 0, 423, 0, 0, 0, 0, 0, 0, 3018, 5059, 0, 
ND: Noonan                                                  , 2010, 10 - OCT, 309, 0, 316, 0, 0, 0, 0, 0, 0, 2830, 4791, 0, 
ND: Noonan                                                  , 2010, 11 - NOV, 513, 0, 525, 0, 0, 0, 0, 0, 0, 2586, 4583, 0, 
ND: Noonan                                                  , 2010, 12 - DEC, 177, 0, 177, 0, 0, 0, 0, 0, 0, 2798, 5071, 0, 
ND: Noonan                                                  , 2011, 01 - JAN, 175, 0, 174, 0, 0, 0, 0, 0, 0, 2238, 4335, 0, 
ND: Noonan                                                  , 2011, 02 - FEB, 153, 0, 141, 0, 0, 0, 0, 0, 0, 2340, 4273, 0, 
ND: Noonan                                                  , 2011, 03 - MAR, 161, 0, 162, 0, 0, 0, 0, 0, 0, 2614, 4745, 0, 
ND: Noonan                                                  , 2011, 04 - APR, 184, 0, 184, 0, 0, 0, 0, 0, 0, 2972, 5652, 0, 
ND: Noonan                                                  , 2011, 05 - MAY, 268, 0, 285, 0, 0, 0, 0, 3, 110, 3607, 6526, 1, 
ND: Noonan                                                  , 2011, 06 - JUN, 178, 0, 177, 0, 0, 0, 0, 0, 0, 2381, 4273, 0, 
ND: Noonan                                                  , 2011, 07 - JUL, 270, 0, 274, 0, 0, 0, 0, 1, 55, 4527, 8986, 0, 
ND: Noonan                                                  , 2011, 08 - AUG, 286, 0, 304, 0, 0, 0, 0, 0, 0, 3819, 7149, 0, 
ND: Noonan                                                  , 2011, 09 - SEP, 286, 0, 284, 0, 0, 0, 0, 0, 0, 3175, 5493, 0, 
ND: Noonan                                                  , 2011, 10 - OCT, 535, 0, 578, 0, 0, 0, 0, 0, 0, 3117, 5443, 0, 
ND: Noonan                                                  , 2011, 11 - NOV, 941, 0, 940, 0, 0, 0, 0, 0, 0, 2699, 4649, 0, 
ND: Noonan                                                  , 2011, 12 - DEC, 978, 0, 952, 0, 0, 0, 0, 0, 0, 3075, 4846, 0, 
ND: Noonan                                                  , 2012, 01 - JAN, 926, 0, 923, 0, 0, 0, 0, 0, 0, 2453, 4279, 0, 
ND: Noonan                                                  , 2012, 02 - FEB, 1019, 0, 1017, 0, 0, 0, 0, 0, 0, 2462, 4498, 0, 
ND: Noonan                                                  , 2012, 03 - MAR, 796, 0, 796, 0, 0, 0, 0, 0, 0, 2818, 4887, 0, 
ND: Noonan                                                  , 2012, 04 - APR, 572, 0, 571, 0, 0, 0, 0, 0, 0, 2870, 5151, 0, 
ND: Noonan                                                  , 2012, 05 - MAY, 862, 0, 832, 0, 0, 0, 0, 0, 0, 3182, 5649, 0, 
ND: Noonan                                                  , 2012, 06 - JUN, 913, 0, 946, 0, 0, 0, 0, 0, 0, 3569, 6367, 0, 
ND: Noonan                                                  , 2012, 07 - JUL, 763, 0, 772, 0, 0, 0, 0, 0, 0, 4073, 7416, 0, 
ND: Noonan                                                  , 2012, 08 - AUG, 729, 0, 729, 0, 0, 0, 0, 1, 21, 4122, 7567, 0, 
ND: Noonan                                                  , 2012, 09 - SEP, 862, 0, 832, 0, 0, 0, 0, 0, 0, 3422, 5903, 0, 
ND: Noonan                                                  , 2012, 10 - OCT, 736, 0, 736, 0, 0, 0, 0, 1, 23, 3241, 5506, 0, 
ND: Noonan                                                  , 2012, 11 - NOV, 685, 0, 652, 0, 0, 0, 0, 0, 0, 2695, 4471, 0, 
ND: Noonan                                                  , 2012, 12 - DEC, 519, 0, 512, 0, 0, 0, 0, 0, 0, 3266, 5604, 0, 
ND: Noonan                                                  , 2013, 01 - JAN, 518, 14, 520, 0, 0, 0, 0, 0, 0, 2512, 4314, 0, 
ND: Noonan                                                  , 2013, 02 - FEB, 325, 16, 310, 0, 0, 0, 0, 0, 0, 2502, 4241, 0, 
ND: Noonan                                                  , 2013, 03 - MAR, 327, 15, 310, 0, 0, 0, 0, 0, 0, 2585, 4397, 0, 
ND: Noonan                                                  , 2013, 04 - APR, 394, 2, 389, 0, 0, 0, 0, 0, 0, 2980, 5169, 0, 
ND: Noonan                                                  , 2013, 05 - MAY, 258, 9, 271, 0, 0, 0, 0, 0, 0, 3830, 6446, 0, 
ND: Noonan                                                  , 2013, 06 - JUN, 306, 3, 311, 0, 0, 0, 0, 0, 0, 3925, 6735, 0, 
ND: Noonan                                                  , 2013, 07 - JUL, 393, 0, 393, 0, 0, 0, 0, 0, 0, 4291, 7707, 0, 
ND: Noonan                                                  , 2013, 08 - AUG, 465, 0, 485, 0, 0, 0, 0, 0, 0, 4292, 7860, 0, 
ND: Noonan                                                  , 2013, 09 - SEP, 380, 2, 391, 0, 0, 0, 0, 0, 0, 3394, 5718, 0, 
ND: Noonan                                                  , 2013, 10 - OCT, 356, 0, 361, 0, 0, 0, 0, 0, 0, 3443, 5675, 0, 
ND: Noonan                                                  , 2013, 11 - NOV, 242, 0, 260, 0, 0, 0, 0, 0, 0, 2876, 4750, 0, 
ND: Noonan                                                  , 2013, 12 - DEC, 205, 0, 198, 0, 0, 0, 0, 0, 0, 3340, 5543, 0, 
ND: Noonan                                                  , 2014, 01 - JAN, 168, 1, 168, 0, 0, 0, 0, 0, 0, 2604, 4364, 0, 
ND: Noonan                                                  , 2014, 02 - FEB, 213, 1, 211, 0, 0, 0, 0, 0, 0, 2462, 4131, 0, 
ND: Noonan                                                  , 2014, 03 - MAR, 213, 2, 211, 0, 0, 0, 0, 0, 0, 2732, 4787, 0, 
ND: Noonan                                                  , 2014, 04 - APR, 352, 0, 340, 0, 0, 0, 0, 0, 0, 3042, 5256, 0, 
ND: Noonan                                                  , 2014, 05 - MAY, 353, 0, 354, 0, 0, 0, 0, 0, 0, 3315, 5554, 0, 
ND: Noonan                                                  , 2014, 06 - JUN, 309, 0, 313, 0, 0, 0, 0, 0, 0, 3313, 5691, 1, 
ND: Noonan                                                  , 2014, 07 - JUL, 327, 0, 328, 0, 0, 0, 0, 0, 0, 4086, 7269, 0, 
ND: Noonan                                                  , 2014, 08 - AUG, 331, 0, 328, 0, 0, 0, 0, 0, 0, 3858, 7175, 0, 
ND: Noonan                                                  , 2014, 09 - SEP, 336, 0, 339, 0, 0, 0, 0, 0, 0, 3124, 5111, 0, 
ND: Noonan                                                  , 2014, 10 - OCT, 376, 27, 342, 0, 0, 0, 0, 0, 0, 3160, 5213, 0, 
ND: Noonan                                                  , 2014, 11 - NOV, 250, 8, 252, 0, 0, 0, 0, 0, 0, 2476, 4307, 0, 
ND: Noonan                                                  , 2014, 12 - DEC, 366, 10, 352, 0, 0, 0, 0, 0, 0, 3244, 5302, 0, 
ND: Noonan                                                  , 2015, 01 - JAN, 395, 0, 387, 0, 0, 0, 0, 0, 0, 2329, 3920, 0, 
ND: Noonan                                                  , 2015, 02 - FEB, 392, 8, 372, 0, 0, 0, 0, 0, 0, 2119, 3519, 0, 
ND: Noonan                                                  , 2015, 03 - MAR, 391, 1, 389, 0, 0, 0, 0, 0, 0, 2432, 3928, 0, 
ND: Noonan                                                  , 2015, 04 - APR, 390, 0, 369, 0, 0, 0, 0, 0, 0, 2504, 4094, 0, 
ND: Noonan                                                  , 2015, 05 - MAY, 418, 4, 426, 0, 0, 0, 0, 0, 0, 2725, 4614, 0, 
ND: Noonan                                                  , 2015, 06 - JUN, 345, 6, 320, 0, 0, 0, 0, 0, 0, 2902, 4743, 0, 
ND: Noonan                                                  , 2015, 07 - JUL, 421, 20, 394, 0, 0, 0, 0, 0, 0, 3465, 6230, 0, 
ND: Noonan                                                  , 2015, 08 - AUG, 434, 4, 439, 0, 0, 0, 0, 1, 15, 2960, 5080, 0, 
ND: Noonan                                                  , 2015, 09 - SEP, 412, 0, 407, 0, 0, 0, 0, 0, 0, 2599, 4327, 3, 
ND: Noonan                                                  , 2015, 10 - OCT, 427, 1, 418, 0, 0, 0, 0, 0, 0, 2599, 3929, 0, 
ND: Noonan                                                  , 2015, 11 - NOV, 376, 0, 359, 0, 0, 0, 0, 0, 0, 2422, 3464, 0, 
ND: Noonan                                                  , 2015, 12 - DEC, 453, 3, 436, 0, 0, 0, 0, 0, 0, 2112, 4287, 0, 
ND: Noonan                                                  , 2016, 01 - JAN, 346, 13, 325, 0, 0, 0, 0, 0, 0, 2234, 3581, 0, 
ND: Noonan                                                  , 2016, 02 - FEB, 295, 1, 286, 0, 0, 0, 0, 0, 0, 1860, 3093, 0, 
ND: Noonan                                                  , 2016, 03 - MAR, 375, 0, 370, 0, 0, 0, 0, 0, 0, 2026, 3199, 0, 
ND: Noonan                                                  , 2016, 04 - APR, 346, 0, 338, 0, 0, 0, 0, 0, 0, 2274, 3648, 0, 
ND: Noonan                                                  , 2016, 05 - MAY, 262, 0, 254, 0, 0, 0, 0, 0, 0, 2467, 4045, 0, 
ND: Noonan                                                  , 2016, 06 - JUN, 326, 0, 319, 0, 0, 0, 0, 0, 0, 2622, 4173, 0, 
ND: Noonan                                                  , 2016, 07 - JUL, 383, 0, 397, 0, 0, 0, 0, 1, 48, 3032, 5504, 0, 
ND: Noonan                                                  , 2016, 08 - AUG, 397, 10, 377, 0, 0, 0, 0, 0, 0, 2806, 4620, 1, 
ND: Noonan                                                  , 2016, 09 - SEP, 314, 0, 310, 0, 0, 0, 0, 0, 0, 2362, 3860, 0, 
ND: Noonan                                                  , 2016, 10 - OCT, 360, 25, 333, 0, 0, 0, 0, 0, 0, 2361, 3722, 0, 
ND: Noonan                                                  , 2016, 11 - NOV, 412, 6, 404, 0, 0, 0, 0, 0, 0, 2186, 3443, 0, 
ND: Noonan                                                  , 2016, 12 - DEC, 342, 0, 337, 0, 0, 0, 0, 0, 0, 2183, 3359, 0, 
ND: Northgate                                               , 2008, 01 - JAN, 507, 451, 74, 0, 0, 0, 0, 0, 0, 1086, 2825, 0, 
ND: Northgate                                               , 2008, 02 - FEB, 324, 265, 61, 0, 0, 0, 0, 0, 0, 1129, 3039, 0, 
ND: Northgate                                               , 2008, 03 - MAR, 349, 242, 131, 0, 0, 0, 0, 0, 0, 1331, 3423, 0, 
ND: Northgate                                               , 2008, 04 - APR, 573, 362, 211, 0, 0, 0, 0, 0, 0, 1395, 3579, 0, 
ND: Northgate                                               , 2008, 05 - MAY, 469, 248, 221, 0, 0, 0, 0, 0, 0, 1588, 2226, 0, 
ND: Northgate                                               , 2008, 06 - JUN, 511, 223, 288, 0, 0, 0, 0, 0, 0, 1528, 3976, 0, 
ND: Northgate                                               , 2008, 07 - JUL, 715, 132, 502, 0, 0, 0, 0, 0, 0, 2288, 6481, 0, 
ND: Northgate                                               , 2008, 08 - AUG, 1030, 302, 728, 0, 0, 0, 0, 0, 0, 2443, 7561, 0, 
ND: Northgate                                               , 2008, 09 - SEP, 1208, 185, 1013, 0, 0, 0, 0, 0, 0, 1567, 4560, 0, 
ND: Northgate                                               , 2008, 10 - OCT, 1314, 199, 1095, 0, 0, 0, 0, 0, 0, 1719, 4842, 0, 
ND: Northgate                                               , 2008, 11 - NOV, 1538, 295, 1245, 0, 0, 0, 0, 0, 0, 1313, 4351, 0, 
ND: Northgate                                               , 2008, 12 - DEC, 1276, 252, 1025, 0, 0, 0, 0, 0, 0, 1093, 3603, 0, 
ND: Northgate                                               , 2009, 01 - JAN, 1037, 254, 783, 0, 0, 0, 0, 1, 41, 888, 3045, 0, 
ND: Northgate                                               , 2009, 02 - FEB, 805, 210, 599, 0, 0, 0, 0, 0, 0, 1875, 2669, 0, 
ND: Northgate                                               , 2009, 03 - MAR, 1080, 323, 781, 0, 0, 0, 0, 0, 0, 897, 2929, 0, 
ND: Northgate                                               , 2009, 04 - APR, 913, 257, 657, 0, 0, 0, 0, 0, 0, 1498, 1996, 0, 
ND: Northgate                                               , 2009, 05 - MAY, 690, 92, 606, 0, 0, 0, 0, 1, 45, 3118, 3935, 0, 
ND: Northgate                                               , 2009, 06 - JUN, 1546, 274, 1272, 0, 0, 0, 0, 0, 0, 1506, 4178, 0, 
ND: Northgate                                               , 2009, 07 - JUL, 2064, 316, 1748, 0, 0, 0, 0, 0, 0, 2079, 6222, 0, 
ND: Northgate                                               , 2009, 08 - AUG, 1878, 335, 1541, 0, 0, 0, 0, 0, 0, 2144, 6216, 0, 
ND: Northgate                                               , 2009, 09 - SEP, 2266, 290, 1976, 0, 0, 0, 0, 0, 0, 1555, 5190, 0, 
ND: Northgate                                               , 2009, 10 - OCT, 2540, 233, 2229, 0, 0, 0, 0, 0, 0, 1783, 6075, 0, 
ND: Northgate                                               , 2009, 11 - NOV, 2266, 95, 2171, 0, 0, 0, 0, 1, 45, 2500, 5802, 0, 
ND: Northgate                                               , 2009, 12 - DEC, 1865, 110, 1755, 0, 0, 0, 0, 0, 0, 3355, 5924, 0, 
ND: Northgate                                               , 2010, 01 - JAN, 943, 182, 771, 0, 0, 0, 0, 0, 0, 1730, 3162, 0, 
ND: Northgate                                               , 2010, 02 - FEB, 785, 237, 548, 0, 0, 0, 0, 1, 38, 1155, 3356, 0, 
ND: Northgate                                               , 2010, 03 - MAR, 1083, 247, 836, 0, 0, 0, 0, 0, 0, 1950, 3997, 0, 
ND: Northgate                                               , 2010, 04 - APR, 1656, 124, 1540, 0, 0, 0, 0, 0, 0, 3724, 6319, 0, 
ND: Northgate                                               , 2010, 05 - MAY, 2443, 110, 2343, 0, 0, 0, 0, 2, 63, 4429, 7272, 0, 
ND: Northgate                                               , 2010, 06 - JUN, 2223, 352, 1871, 0, 0, 0, 0, 0, 0, 1800, 5553, 0, 
ND: Northgate                                               , 2010, 07 - JUL, 2272, 155, 2161, 0, 0, 0, 0, 0, 0, 2579, 8004, 0, 
ND: Northgate                                               , 2010, 08 - AUG, 1856, 164, 1709, 0, 0, 0, 0, 0, 0, 2636, 6025, 0, 
ND: Northgate                                               , 2010, 09 - SEP, 1353, 181, 1172, 0, 0, 0, 0, 0, 0, 1935, 5133, 0, 
ND: Northgate                                               , 2010, 10 - OCT, 1174, 103, 1082, 0, 0, 0, 0, 0, 0, 1907, 5057, 0, 
ND: Northgate                                               , 2010, 11 - NOV, 1604, 99, 1497, 0, 0, 0, 0, 1, 50, 1809, 3855, 0, 
ND: Northgate                                               , 2010, 12 - DEC, 709, 115, 594, 0, 0, 0, 0, 0, 0, 1594, 3484, 0, 
ND: Northgate                                               , 2011, 01 - JAN, 652, 164, 488, 0, 0, 0, 0, 1, 38, 1295, 2347, 0, 
ND: Northgate                                               , 2011, 02 - FEB, 888, 76, 812, 0, 0, 0, 0, 0, 0, 1277, 2779, 0, 
ND: Northgate                                               , 2011, 03 - MAR, 1456, 104, 1352, 0, 0, 0, 0, 0, 0, 1425, 2405, 0, 
ND: Northgate                                               , 2011, 04 - APR, 2005, 42, 1963, 0, 0, 0, 0, 0, 0, 2145, 4142, 0, 
ND: Northgate                                               , 2011, 05 - MAY, 1398, 44, 1265, 0, 0, 0, 0, 0, 0, 1986, 3725, 0, 
ND: Northgate                                               , 2011, 06 - JUN, 1311, 58, 1134, 0, 0, 0, 0, 0, 0, 4133, 2406, 0, 
ND: Northgate                                               , 2011, 07 - JUL, 1984, 390, 1604, 0, 0, 0, 0, 0, 0, 2512, 5330, 0, 
ND: Northgate                                               , 2011, 08 - AUG, 1868, 229, 1706, 0, 0, 0, 0, 1, 44, 2432, 5022, 0, 
ND: Northgate                                               , 2011, 09 - SEP, 1743, 209, 1537, 0, 0, 0, 0, 0, 0, 2023, 3660, 0, 
ND: Northgate                                               , 2011, 10 - OCT, 1803, 180, 1623, 0, 0, 0, 0, 0, 0, 1891, 3753, 0, 
ND: Northgate                                               , 2011, 11 - NOV, 2009, 255, 1739, 0, 0, 0, 0, 2, 60, 1642, 3617, 0, 
ND: Northgate                                               , 2011, 12 - DEC, 1970, 154, 1816, 0, 0, 0, 0, 0, 0, 1650, 3496, 0, 
ND: Northgate                                               , 2012, 01 - JAN, 2107, 353, 1754, 0, 0, 0, 0, 1, 42, 1119, 2485, 0, 
ND: Northgate                                               , 2012, 02 - FEB, 1535, 196, 1339, 0, 0, 0, 0, 0, 0, 1398, 3129, 0, 
ND: Northgate                                               , 2012, 03 - MAR, 1220, 130, 1090, 0, 0, 0, 0, 1, 43, 1580, 3190, 0, 
ND: Northgate                                               , 2012, 04 - APR, 756, 105, 651, 0, 0, 0, 0, 1, 17, 1813, 3977, 0, 
ND: Northgate                                               , 2012, 05 - MAY, 946, 156, 794, 0, 0, 0, 0, 0, 0, 1727, 3330, 0, 
ND: Northgate                                               , 2012, 06 - JUN, 1146, 252, 893, 0, 0, 0, 0, 0, 0, 1910, 3750, 0, 
ND: Northgate                                               , 2012, 07 - JUL, 881, 163, 727, 0, 0, 0, 0, 0, 0, 2362, 5233, 0, 
ND: Northgate                                               , 2012, 08 - AUG, 736, 80, 656, 0, 0, 0, 0, 0, 0, 2565, 5853, 0, 
ND: Northgate                                               , 2012, 09 - SEP, 685, 76, 609, 0, 0, 0, 0, 1, 55, 1977, 4008, 0, 
ND: Northgate                                               , 2012, 10 - OCT, 601, 191, 410, 0, 0, 0, 0, 0, 0, 1845, 3793, 0, 
ND: Northgate                                               , 2012, 11 - NOV, 500, 212, 288, 0, 0, 0, 0, 0, 0, 1755, 3829, 0, 
ND: Northgate                                               , 2012, 12 - DEC, 480, 175, 310, 0, 0, 0, 0, 0, 0, 1747, 3611, 0, 
ND: Northgate                                               , 2013, 01 - JAN, 386, 173, 216, 0, 0, 0, 0, 0, 0, 1609, 2591, 0, 
ND: Northgate                                               , 2013, 02 - FEB, 373, 230, 150, 0, 0, 0, 0, 0, 0, 2336, 3126, 0, 
ND: Northgate                                               , 2013, 03 - MAR, 253, 134, 115, 0, 0, 0, 0, 0, 0, 1334, 2911, 0, 
ND: Northgate                                               , 2013, 04 - APR, 532, 139, 385, 0, 0, 0, 0, 0, 0, 1706, 3484, 0, 
ND: Northgate                                               , 2013, 05 - MAY, 514, 5, 514, 0, 0, 0, 0, 0, 0, 1940, 3740, 0, 
ND: Northgate                                               , 2013, 06 - JUN, 852, 118, 741, 0, 0, 0, 0, 0, 0, 1967, 3986, 0, 
ND: Northgate                                               , 2013, 07 - JUL, 787, 140, 645, 0, 0, 0, 0, 0, 0, 2363, 5191, 0, 
ND: Northgate                                               , 2013, 08 - AUG, 520, 127, 402, 0, 0, 0, 0, 0, 0, 2650, 5918, 0, 
ND: Northgate                                               , 2013, 09 - SEP, 542, 180, 357, 0, 0, 0, 0, 0, 0, 1941, 3620, 0, 
ND: Northgate                                               , 2013, 10 - OCT, 717, 258, 467, 0, 0, 0, 0, 0, 0, 1965, 3780, 0, 
ND: Northgate                                               , 2013, 11 - NOV, 617, 194, 411, 0, 0, 0, 0, 1, 0, 2016, 4114, 0, 
ND: Northgate                                               , 2013, 12 - DEC, 334, 121, 209, 0, 0, 0, 0, 0, 0, 1825, 3718, 0, 
ND: Northgate                                               , 2014, 01 - JAN, 353, 91, 196, 0, 0, 0, 0, 2, 66, 1426, 2709, 0, 
ND: Northgate                                               , 2014, 02 - FEB, 615, 280, 309, 0, 0, 0, 0, 0, 0, 2567, 2576, 0, 
ND: Northgate                                               , 2014, 03 - MAR, 590, 214, 406, 0, 0, 9, 0, 1, 19, 1373, 2795, 0, 
