Group Starts,Avg - Delay (Peace Arch South NEXUS),Avg - Delay (Peace Arch South Cars),Avg - Delay (Peace Arch North Cars),Avg - Delay (Peace Arch North NEXUS)
2013-12-15 00:00:00,0.0,0.6,10.6,0.0
2013-12-15 01:00:00,0.0,0.0,0.0,
2013-12-15 02:00:00,,0.0,0.0,
2013-12-15 03:00:00,,0.0,0.0,
2013-12-15 04:00:00,,0.0,0.0,
2013-12-15 05:00:00,,0.8,0.0,
2013-12-15 06:00:00,,7.1,0.0,
2013-12-15 07:00:00,1.0,42.8,0.0,0.0
2013-12-15 08:00:00,4.9,38.2,0.0,0.0
2013-12-15 09:00:00,8.8,34.5,0.0,0.0
2013-12-15 10:00:00,17.7,33.3,0.0,0.0
2013-12-15 11:00:00,8.3,28.9,0.0,0.6
2013-12-15 12:00:00,2.9,21.1,0.0,1.1
2013-12-15 13:00:00,14.4,14.2,15.3,0.0
2013-12-15 14:00:00,1.3,5.1,21.3,0.0
2013-12-15 15:00:00,4.2,4.4,20.4,1.9
2013-12-15 16:00:00,0.2,6.3,20.2,12.2
2013-12-15 17:00:00,0.0,0.8,30.5,9.8
2013-12-15 18:00:00,0.0,0.5,34.0,1.7
2013-12-15 19:00:00,0.0,0.8,32.7,4.8
2013-12-15 20:00:00,0.0,0.4,18.6,0.3
2013-12-15 21:00:00,,1.2,11.2,0.3
2013-12-15 22:00:00,,0.1,0.0,0.0
2013-12-15 23:00:00,,0.1,0.0,0.0
2013-12-21 00:00:00,0.0,1.0,0.0,0.0
2013-12-21 01:00:00,0.0,0.0,3.0,
2013-12-21 02:00:00,,0.0,0.0,
2013-12-21 03:00:00,,0.0,8.0,
2013-12-21 04:00:00,,0.0,1.3,
2013-12-21 05:00:00,3.0,3.1,0.0,
2013-12-21 06:00:00,0.2,2.0,0.0,
2013-12-21 07:00:00,3.5,4.0,7.5,0.0
2013-12-21 08:00:00,4.0,23.2,0.0,0.0
2013-12-21 09:00:00,15.5,32.8,0.0,1.2
2013-12-21 10:00:00,15.2,45.3,0.0,1.5
2013-12-21 11:00:00,15.0,56.0,14.0,0.0
2013-12-21 12:00:00,12.9,57.2,34.5,0.0
2013-12-21 13:00:00,11.4,44.5,40.4,0.0
2013-12-21 14:00:00,2.8,23.2,32.5,0.0
2013-12-21 15:00:00,6.7,16.5,24.5,0.0
2013-12-21 16:00:00,0.3,2.9,35.9,0.8
2013-12-21 17:00:00,0.0,3.3,51.4,2.8
2013-12-21 18:00:00,0.1,3.3,37.3,0.0
2013-12-21 19:00:00,0.0,0.7,34.7,0.0
2013-12-21 20:00:00,,0.7,43.7,0.0
2013-12-21 21:00:00,,1.5,19.4,0.0
2013-12-21 22:00:00,,2.7,0.0,3.3
2013-12-21 23:00:00,,12.0,0.0,0.0
2013-12-22 00:00:00,,5.0,7.5,0.0
2013-12-22 01:00:00,,0.3,0.0,
2013-12-22 02:00:00,,0.0,0.0,
2013-12-22 03:00:00,,0.0,0.0,
2013-12-22 04:00:00,,0.0,0.0,
2013-12-22 05:00:00,,0.7,0.0,
2013-12-22 06:00:00,,16.4,0.0,
2013-12-22 07:00:00,,44.2,1.3,0.0
2013-12-22 08:00:00,10.8,46.3,0.0,0.0
2013-12-22 09:00:00,2.9,39.6,0.0,0.0
2013-12-22 10:00:00,3.5,37.4,14.1,0.0
2013-12-22 11:00:00,4.3,32.3,17.3,3.8
2013-12-22 12:00:00,2.3,18.4,70.4,3.7
2013-12-22 13:00:00,1.6,16.3,74.5,5.9
2013-12-22 14:00:00,2.7,13.3,57.8,2.4
2013-12-22 15:00:00,0.1,2.3,41.7,0.4
2013-12-22 16:00:00,0.0,1.9,46.1,1.7
2013-12-22 17:00:00,0.0,1.4,34.8,0.0
2013-12-22 18:00:00,0.0,0.3,22.8,0.0
2013-12-22 19:00:00,0.0,1.3,21.7,0.0
2013-12-22 20:00:00,,6.3,18.1,4.8
2013-12-22 21:00:00,,2.4,7.5,1.7
2013-12-22 22:00:00,,8.8,0.0,0.0
2013-12-22 23:00:00,,7.4,1.2,0.0
2013-12-28 00:00:00,,0.1,4.8,0.0
2013-12-28 01:00:00,,0.6,20.5,
2013-12-28 02:00:00,,0.7,10.2,
2013-12-28 03:00:00,,0.0,0.0,
2013-12-28 04:00:00,,0.0,0.0,
2013-12-28 05:00:00,,2.6,0.0,
2013-12-28 06:00:00,0.4,3.1,0.0,
2013-12-28 07:00:00,2.8,25.7,0.8,0.0
2013-12-28 08:00:00,6.8,47.3,0.0,0.0
2013-12-28 09:00:00,7.5,63.3,0.0,0.0
2013-12-28 10:00:00,7.0,66.3,31.5,0.0
2013-12-28 11:00:00,13.8,67.0,48.8,0.0
2013-12-28 12:00:00,6.7,64.0,37.5,1.6
2013-12-28 13:00:00,7.2,51.7,27.2,1.9
2013-12-28 14:00:00,9.8,36.6,15.6,1.9
2013-12-28 15:00:00,2.9,30.3,12.6,1.6
2013-12-28 16:00:00,1.3,15.8,19.7,4.0
2013-12-28 17:00:00,0.1,2.8,16.3,5.7
2013-12-28 18:00:00,0.0,2.9,42.1,0.0
2013-12-28 19:00:00,0.2,2.5,59.7,3.0
2013-12-28 20:00:00,0.0,1.9,43.0,5.5
2013-12-28 21:00:00,0.6,7.8,19.0,5.8
2013-12-28 22:00:00,1.1,7.0,8.8,0.8
2013-12-28 23:00:00,0.2,3.2,21.5,0.0
2013-12-29 00:00:00,0.0,1.3,8.4,0.0
2013-12-29 01:00:00,,0.3,0.0,
2013-12-29 02:00:00,,0.0,0.0,
2013-12-29 03:00:00,,0.0,0.0,
2013-12-29 04:00:00,,0.0,0.0,
2013-12-29 05:00:00,,0.7,0.0,
2013-12-29 06:00:00,0.0,3.0,1.5,
2013-12-29 07:00:00,2.1,22.7,0.8,0.0
2013-12-29 08:00:00,6.3,39.3,0.0,0.0
2013-12-29 09:00:00,7.3,50.3,0.0,0.0
2013-12-29 10:00:00,5.1,38.0,1.4,0.0
2013-12-29 11:00:00,1.8,49.3,17.2,0.0
2013-12-29 12:00:00,2.7,38.5,27.8,0.0
2013-12-29 13:00:00,2.6,45.3,44.7,0.0
2013-12-29 14:00:00,5.4,31.3,29.3,0.0
2013-12-29 15:00:00,3.3,10.9,10.3,2.9
2013-12-29 16:00:00,0.3,2.0,33.4,0.9
2013-12-29 17:00:00,0.0,4.2,45.7,0.4
2013-12-29 18:00:00,1.1,10.0,62.8,0.0
2013-12-29 19:00:00,0.6,14.2,65.3,7.7
2013-12-29 20:00:00,0.4,5.0,79.6,2.6
2013-12-29 21:00:00,,4.8,51.9,7.1
2013-12-29 22:00:00,,2.8,31.9,7.8
2013-12-29 23:00:00,,1.3,4.2,0.0
